_id,businessName,DBAName,LegalOwner,NameLast,NameFirst,LICENSENO,ISSDTTM,EXPDTTM,LICSTATUS,LICENSECAT,DESCRIPT,RESULT,RESULTDTTM,Violation,ViolLevel,ViolDesc,VIOLDTTM,ViolStatus,StatusDate,Comments,Address,CITY,STATE,ZIP,Property_ID,Location
562,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,4/25/08 13:34,22-4-601/602.11,**,Food Contact Surfaces Clean,4/28/08 8:12,Fail,None,CLEAN FOOD CONTAINERS,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
563,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,4/25/08 13:34,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,4/28/08 8:12,Fail,None,HANDSINK,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
564,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,4/25/08 13:34,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,4/28/08 8:12,Fail,None,SIGNAGE,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
565,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,4/25/08 13:34,42-6-501.113/.114,*,Premises Maintained,4/28/08 8:12,Fail,None,PROPRLY STORE MOPS & BROOMS,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
566,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/24/08 10:55,08-3-305-307.11,*,Food Protection,11/25/08 8:22,Fail,None,Kitchen-cover open foods in reach ins.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
567,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/24/08 10:55,17-4-204.112/.115,*,Equipment Thermometers,11/25/08 8:22,Fail,None,Kitchen Provide visible thermometers where necessary.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
568,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/24/08 10:55,17-4-302.14,*,Test Kit Provided,11/25/08 8:22,Fail,None,Kitchen Provide test kits  for sanitizers,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
569,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/24/08 10:55,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,11/25/08 8:22,Fail,None,Kitchen-keep wiping cloths in sanitizer.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
570,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/24/08 10:55,23-4-602.13,*,Non-Food Contact Surfaces Clean,11/25/08 8:22,Fail,None,Kitchen Clean grease buildup on cooking equipment.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
571,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/24/08 10:55,29-5-201/02.11,*,Installed and Maintained,11/25/08 8:22,Fail,None,Provide drain hose for tonic hose holders,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
572,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/24/08 10:55,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,11/25/08 8:22,Fail,None,Kitchen Provide paper towels for hand sink.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
573,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/24/08 10:55,36-6-501.11-.12,*,Improper Maintenance of Floors,11/25/08 8:22,Fail,None,Clean floor in beer keg walk in,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
574,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/5/09 12:39,17-4-302.14,*,Test Kit Provided,5/6/09 7:28,Fail,None,Provide proper test kit for dishwasher,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
575,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/5/09 12:39,22-4-601/602.11,**,Food Contact Surfaces Clean,5/6/09 7:28,Fail,None,Clean interior of ice machine,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
576,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/5/09 12:39,29-5-201/02.11,*,Installed and Maintained,5/6/09 7:28,Fail,None,Provide tonic hose holder drain hoses.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
577,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/5/09 12:39,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,5/6/09 7:28,Fail,None,Clean cooking vent hood. and provide updated sticker,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
578,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/2/09 12:09,22-4-601/602.11,**,Food Contact Surfaces Clean,11/2/09 12:09,Fail,None,Ice Machine -Clean interior.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
579,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/2/09 12:09,23-4-602.13,*,Non-Food Contact Surfaces Clean,11/2/09 12:09,Fail,None,Bar-clean interior of clean glass reach in.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
580,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/2/09 12:09,29-5-201/02.11,*,Installed and Maintained,11/2/09 12:09,Fail,None,Bar- Provide drain hose for tonic hose holder,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
581,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/2/09 12:09,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,11/2/09 12:09,Fail,None,Bar- Provide paper towels for hand sink,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
582,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/2/09 12:09,36-6-501.11-.12,*,Improper Maintenance of Floors,11/2/09 12:09,Fail,None,Bar-clean floor  walls  ceilings and vent to beer keg walk in.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
583,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/2/09 12:09,38-6-303.11,*,Inadequate Lighting,11/2/09 12:09,Fail,None,Ice Machine Repair light.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
584,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/2/09 12:09,M-3-603.11,***,Consumer Advisories,11/2/09 12:09,Fail,None,Menu. Provide consumer advisory,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
585,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,02-3-602.11-.12/3-302.12,*,Food Container Labels,7/25/12 10:16,Fail,None,Bulk food containers not labeled,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
586,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,08-3-305-307.11,*,Food Protection,7/25/12 10:16,Fail,None,Food for customer self service not protected,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
587,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,08-3-305-307.11,*,Food Protection,7/25/12 10:16,Fail,None,Post use utensil sign,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
588,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,08-3-305-307.11,*,Food Protection,7/25/12 10:16,Fail,None,Remove items from above ice machine,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
589,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,14-4-202.11,*,Food Contact Surfaces Design,7/25/12 10:16,Fail,None,Replace broken ice buckets.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
590,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,15-4-202.16,*,Non-Food Contact Surfaces,7/25/12 10:16,Fail,None,Repair fryolator door,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
591,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,15-4-202.16,*,Non-Food Contact Surfaces,7/25/12 10:16,Fail,None,Rusted shelving in Traulsen1 door refrig.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
592,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,7/25/12 10:16,Fail,None,Using sponges,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
593,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,23-4-602.13,*,Non-Food Contact Surfaces Clean,7/25/12 10:16,Fail,None,Clean bulk food containers,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
594,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,7/25/12 10:16,Fail,None,Clean ceiling & resurface where needed.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
595,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,7/25/12 10:16,Fail,None,Clean walls and all attachments,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
596,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,7/25/12 10:16,Fail,None,Rodent proof front door,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
597,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,38-6-303.11,*,Inadequate Lighting,7/25/12 10:16,Fail,None,Provide lights at all fixtures,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
598,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,42-6-501.113/.114,*,Premises Maintained,7/25/12 10:16,Fail,None,Remove unnecessary articles from rear of establishment,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
599,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,590.009(E),*,Anti-Choking,7/25/12 10:16,Fail,None,,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
600,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/12 10:16,M-2-102.11,***,PIC Knowledge,7/25/12 10:16,Fail,None,Provide proof of certifed food protection manager and said must be certified in allergen awareness.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
601,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,03-3-501.16,***,Hot Holding,7/25/13 11:09,Fail,None,Temp of chili in hot hold 120r. (should be 1404,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
602,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,7/25/13 11:09,Fail,None,Kitchen to not store raw product over ready to eat foods.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
603,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,15-4-202.16,*,Non-Food Contact Surfaces,7/25/13 11:09,Fail,None,Bar - Repair door seal to 3 door reach in.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
604,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,15-4-202.16,*,Non-Food Contact Surfaces,7/25/13 11:09,Fail,None,Beer keg walk in -Clean and refinish wood and rusted shelving,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
605,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,15-4-202.16,*,Non-Food Contact Surfaces,7/25/13 11:09,Fail,None,Day storage _ clean and refinish wood shelving.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
606,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,17-4-302.14,*,Test Kit Provided,7/25/13 11:09,Fail,None,Bar - Provide chlorine test kit for low temps dishwasher,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
607,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,7/25/13 11:09,Fail,None,Bar-refill soap dispenser,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
608,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,36-6-501.11-.12,*,Improper Maintenance of Floors,7/25/13 11:09,Fail,None,clean floor undercooking equipment.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
609,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,7/25/13 11:09,Fail,None,Beer keg walk in- clean ceiling.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
610,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,7/25/13 11:09,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,7/25/13 11:09,Fail,None,clean cooking vent hood and update cleaning sticker.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
611,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,1/30/14 11:51,10-3-304.12,*,Food Utensil Storage,1/30/14 11:51,Fail,None,pizza cutter stored in stagnant water  store clean and dry,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
612,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,1/30/14 11:51,22-4-601/602.11,**,Food Contact Surfaces Clean,1/30/14 11:51,Fail,None,blade of slicer with soils  clean to remove,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
613,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,1/30/14 11:51,23-4-602.13,*,Non-Food Contact Surfaces Clean,1/30/14 11:51,Fail,None,interoir of glass cooler and beer coolers with soils  clean to remove,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
614,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,1/30/14 11:51,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,1/30/14 11:51,Fail,None,wall beside sandwich unit with soiuls  clean to remove,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
615,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,1/30/14 11:51,41-7-201/04.11,***,Separation/Sanitizer Criteria,1/30/14 11:51,Fail,None,chlorine not registering in low temperature machine at bar  repair,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
616,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/7/15 11:35,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,5/7/15 11:35,Fail,None,raw fish sitting over ready to eat foods  store properly,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
617,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/7/15 11:35,23-4-602.13,*,Non-Food Contact Surfaces Clean,5/7/15 11:35,Fail,None,interior runners of beer coolers with soils and debris  clean to remove,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
618,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/7/15 11:35,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,5/7/15 11:35,Fail,None,1. hood with grease and carbon build up  clean to remove 2. hood sticker expired in march of 2015,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
619,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,3/25/16 13:16,08-3-305-307.11,*,Food Protection,3/25/16 13:16,Fail,None,"Panko crumbs being stored on floor near clean equipment storage rack adjacent to dish area. Store all foods elevated atleast 6"" off the floor in protected areas.",150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
620,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,3/25/16 13:16,36-6-501.11-.12,*,Improper Maintenance of Floors,3/25/16 13:16,Fail,None,Heavy buildup of grease and food debri under cookline equipment. Clean to remove.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
621,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,3/25/16 13:16,37-6-201.11,*,Walls/Ceilings Designed Constructed Installed,3/25/16 13:16,Fail,None,Dry storage for dry food goods in rear hallway with flaking paint. Resurface to maintain smooth  durable  non porous and easily cleanable. Grease trap cover appears to be rusted with buildup. Clean and resurface. Walls in dish area with food spatters and lined with foil. Remove foil  clean walls. Exposed piping open wall next to rear threshold leading to back area. Cover with smooth  durable  easily cleanable material. Seal opening in wall to prevent harborage.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
622,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,3/25/16 13:16,38-6-202.11,*,Fixture's not properly shielded,3/25/16 13:16,Fail,None,Light fixture above cookline missing bulb and shield. Repair.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
623,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/11/16 14:02,27-5-103.11-.12,***,Hot and Cold Water,5/11/16 14:02,Fail,None,Pipe burst on second floor. Business without hot and cold running water. Plumbers on site making neccessary repairs. Business has voluntarilly closed. Provide detailed plumbers report specifying repairs made to water line.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
624,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/11/16 14:02,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,5/11/16 14:02,Fail,None,Ceiling broken adjacent to kitchen entrance way and water damaged. Make neccessary repairs. Clean and sanitize all effected areas.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
625,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/10/17 11:36,24-4-903.11,*,Clean Equipment & Utensils Storage,5/10/17 11:36,Fail,None,"Observed food storage containers stored as clean on top of rodent trap on floor next to clean equipment storage rack. Wash/rinse/sanitize/ air dry and store equipment in clean protected areas 6"" off the floor inverted.",150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
626,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/10/17 11:36,35-6-501.111/.115,**,Insects  Rodents  Animals,5/10/17 11:36,Fail,None,Rodent droppings on dry storage shelving in back hallway. Provide updated pest control report upon reinspection.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
627,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/10/17 11:36,36-6-501.11-.12,*,Improper Maintenance of Floors,5/10/17 11:36,Fail,None,Broken floor tiles at warewash area. Repair/replace. Buildup of grease and food debri under cookline equipment. Clean to remove. Thoroughly clean floors of buildup under and around equipment.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
628,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/10/17 11:36,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,5/10/17 11:36,Fail,None,Hole in ceiling above clean equipment storage area next to light fixture. Seal. Hold in wall next to wire entry point above salad station. Seal. Dust and grease buildup on hood filters  dust buildup above cookine commercial hood. Clean to remove. Open HVAC duct facing cookline missing grate and with dust. Affix grate and clean dust. Tile walls under warewash area handsink area with black buildup. Clean to remove.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
629,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/10/17 11:36,38-6-202.11,*,Fixture's not properly shielded,5/10/17 11:36,Fail,None,Light fixture above clean equipment storage racks missing shield. Provide shield.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
630,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,5/10/17 11:36,M-2-103.11,***,PIC Performing Duties,5/10/17 11:36,Fail,None,Certifed food protection manager is not monitoring pest control  cleaning and general facility maintenance. Provide active managerial control as it is defined in the 1999 food code.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
